date,iv_atm
2025-01-09,0.207
2025-01-10,0.2196
2025-01-13,0.2037
2025-01-14,0.1928
2025-01-15,0.1886
2025-01-16,0.1944
2025-01-17,0.1872
2025-01-20,0.1783
2025-01-21,0.177
2025-01-22,0.1653
2025-01-23,0.1712
2025-01-24,0.1626
2025-01-27,0.1681
2025-01-28,0.163
2025-01-29,0.1434
2025-01-30,0.1499
2025-01-31,0.1345
2025-02-03,0.1312
2025-02-04,0.1173
2025-02-05,0.1138
2025-02-06,0.1183
2025-02-07,0.1281
2025-02-10,0.1195
2025-02-11,0.1014
2025-02-12,0.1096
2025-02-13,0.1186
2025-02-14,0.1181
2025-02-17,0.106
2025-02-18,0.1075
2025-02-19,0.0864
2025-02-20,0.1087
2025-02-21,0.1107
2025-02-24,0.1086
2025-02-25,0.1036
2025-02-26,0.1048
2025-02-27,0.1149
2025-02-28,0.1281
2025-03-03,0.1218
2025-03-04,0.1372
2025-03-05,0.1395
2025-03-06,0.136
2025-03-07,0.1328
2025-03-10,0.1502
2025-03-11,0.1664
2025-03-12,0.1577
2025-03-13,0.1773
2025-03-14,0.1852
2025-03-17,0.1775
2025-03-18,0.1895
2025-03-19,0.2017
2025-03-20,0.1955
2025-03-21,0.1905
2025-03-24,0.1693
2025-03-25,0.207
2025-03-26,0.2203
2025-03-27,0.222
2025-03-28,0.2112
2025-03-31,0.2183
2025-04-01,0.2109
2025-04-02,0.2137
2025-04-03,0.2046
2025-04-04,0.2098
2025-04-07,0.2196
2025-04-08,0.2159
2025-04-09,0.2066
2025-04-10,0.2074
2025-04-11,0.2141
2025-04-14,0.191
2025-04-15,0.1934
2025-04-16,0.1895
2025-04-17,0.1878
2025-04-18,0.1819
2025-04-21,0.1761
2025-04-22,0.1671
2025-04-23,0.1719
2025-04-24,0.1563
2025-04-25,0.16
2025-04-28,0.1386
2025-04-29,0.1478
2025-04-30,0.1287
2025-05-01,0.1259
2025-05-02,0.1216
2025-05-05,0.1283
2025-05-06,0.1201
2025-05-07,0.1136
2025-05-08,0.1151
2025-05-09,0.1061
2025-05-12,0.1046
2025-05-13,0.0994
2025-05-14,0.1099
2025-05-15,0.1005
2025-05-16,0.1005
2025-05-19,0.1119
2025-05-20,0.1064
2025-05-21,0.1167
2025-05-22,0.112
2025-05-23,0.1209
2025-05-26,0.1229
2025-05-27,0.1185
2025-05-28,0.1328
2025-05-29,0.1225
2025-05-30,0.1279
2025-06-02,0.1288
2025-06-03,0.1418
2025-06-04,0.137
2025-06-05,0.1246
2025-06-06,0.1544
2025-06-09,0.1584
2025-06-10,0.1675
2025-06-11,0.1597
2025-06-12,0.1806
2025-06-13,0.1759
2025-06-16,0.1783
2025-06-17,0.1958
2025-06-18,0.1884
2025-06-19,0.1963
2025-06-20,0.2006
2025-06-23,0.2119
2025-06-24,0.2011
2025-06-25,0.2198
2025-06-26,0.2167
2025-06-27,0.2149
2025-06-30,0.2138
2025-07-01,0.2266
2025-07-02,0.2256
2025-07-03,0.2095
2025-07-04,0.2254
2025-07-07,0.2182
2025-07-08,0.2035
2025-07-09,0.2117
2025-07-10,0.2019
2025-07-11,0.1903
2025-07-14,0.1875
2025-07-15,0.1969
2025-07-16,0.1982
2025-07-17,0.1926
2025-07-18,0.1801
2025-07-21,0.15
2025-07-22,0.1596
2025-07-23,0.1765
2025-07-24,0.1635
2025-07-25,0.1422
2025-07-28,0.1223
2025-07-29,0.1426
2025-07-30,0.1321
2025-07-31,0.1225
2025-08-01,0.1188
2025-08-04,0.1136
2025-08-05,0.1189
2025-08-06,0.1174
2025-08-07,0.1162
2025-08-08,0.1111
2025-08-11,0.108
2025-08-12,0.1052
2025-08-13,0.1167
2025-08-14,0.1088
2025-08-15,0.098
2025-08-18,0.0924
2025-08-19,0.1024
2025-08-20,0.1151
2025-08-21,0.1088
2025-08-22,0.1153
2025-08-25,0.1146
2025-08-26,0.1255
2025-08-27,0.1213
2025-08-28,0.1288
2025-08-29,0.1476
2025-09-01,0.1368
2025-09-02,0.1553
2025-09-03,0.1491
2025-09-04,0.1673
2025-09-05,0.1646
2025-09-08,0.1674
2025-09-09,0.1811
2025-09-10,0.189
2025-09-11,0.1857
2025-09-12,0.1945
2025-09-15,0.1916
2025-09-16,0.1989
2025-09-17,0.1949
2025-09-18,0.2018
2025-09-19,0.2177
2025-09-22,0.2141
2025-09-23,0.2231
2025-09-24,0.2178
2025-09-25,0.2116
2025-09-26,0.2094
2025-09-29,0.2098
2025-09-30,0.2114
2025-10-01,0.2196
2025-10-02,0.2068
2025-10-03,0.2106
2025-10-06,0.2154
2025-10-07,0.2015
2025-10-08,0.213
2025-10-09,0.1848
2025-10-10,0.1923
2025-10-13,0.1938
2025-10-14,0.1669
2025-10-15,0.1826
2025-10-16,0.1751
2025-10-17,0.1548
2025-10-20,0.1644
2025-10-21,0.1471
2025-10-22,0.146
2025-10-23,0.1439
2025-10-24,0.1251
2025-10-27,0.1286
2025-10-28,0.1344
2025-10-29,0.1269
2025-10-30,0.1166
2025-10-31,0.1116
2025-11-03,0.1201
2025-11-04,0.1036
2025-11-05,0.0927
2025-11-06,0.1062
2025-11-07,0.0907
2025-11-10,0.1039
2025-11-11,0.1113
2025-11-12,0.1041
2025-11-13,0.1095
2025-11-14,0.1015
2025-11-17,0.0981
2025-11-18,0.1093
2025-11-19,0.1117
2025-11-20,0.1246
2025-11-21,0.1165
2025-11-24,0.1173
2025-11-25,0.1157
2025-11-26,0.149
2025-11-27,0.137
2025-11-28,0.155
2025-12-01,0.1424
2025-12-02,0.1564
2025-12-03,0.1438
2025-12-04,0.1612
2025-12-05,0.1796
2025-12-08,0.1762
2025-12-09,0.161
2025-12-10,0.2024
2025-12-11,0.1884
2025-12-12,0.1915
2025-12-15,0.1924
2025-12-16,0.2051
2025-12-17,0.1915
2025-12-18,0.2057
2025-12-19,0.2087
2025-12-22,0.2096
2025-12-23,0.2002
2025-12-24,0.2119
2025-12-25,0.2086
2025-12-26,0.2251
2025-12-29,0.2134
2025-12-30,0.2179
2025-12-31,0.2154
2026-01-01,0.2014
2026-01-02,0.2154
2026-01-05,0.2092
2026-01-06,0.1996
2026-01-07,0.2145
2026-01-08,0.1889
2026-01-09,0.1831
2026-01-12,0.1735
2026-01-13,0.1792
2026-01-14,0.1598
2026-01-15,0.1678
2026-01-16,0.1662
2026-01-19,0.1551
2026-01-20,0.1491
2026-01-21,0.1417
2026-01-22,0.148
2026-01-23,0.135
2026-01-26,0.1325
2026-01-27,0.1274
2026-01-28,0.1211
2026-01-29,0.1343
2026-01-30,0.0974
2026-02-02,0.1003
2026-02-03,0.1312
2026-02-04,0.0989
2026-02-05,0.0949
2026-02-06,0.0903
2026-02-09,0.1206
2026-02-10,0.0978
2026-02-11,0.1158
2026-02-12,0.1196
2026-02-13,0.1225
2026-02-16,0.1143
2026-02-17,0.1016
2026-02-18,0.1177
2026-02-19,0.1176
2026-02-20,0.1289
2026-02-23,0.1263
2026-02-24,0.1415
2026-02-25,0.1601
2026-02-26,0.1526
2026-02-27,0.1448
2026-03-02,0.174
2026-03-03,0.1464
2026-03-04,0.176
2026-03-05,0.1731
2026-03-06,0.1895
2026-03-09,0.1846
2026-03-10,0.1948
2026-03-11,0.1978
2026-03-12,0.1914
2026-03-13,0.1911
2026-03-16,0.2021
2026-03-17,0.2144
2026-03-18,0.2167
2026-03-19,0.2212
2026-03-20,0.2093
2026-03-23,0.2148
2026-03-24,0.2145
2026-03-25,0.2106
2026-03-26,0.2156
2026-03-27,0.2097
2026-03-30,0.2079
2026-03-31,0.2094
2026-04-01,0.2153
2026-04-02,0.2086
2026-04-03,0.2056
2026-04-06,0.2023
2026-04-07,0.1902
2026-04-08,0.1896
2026-04-09,0.1981
2026-04-10,0.1813
2026-04-13,0.1792
2026-04-14,0.1749
2026-04-15,0.1715
2026-04-16,0.1639
2026-04-17,0.1539
2026-04-20,0.1389
2026-04-21,0.1354
2026-04-22,0.1495
2026-04-23,0.1199
2026-04-24,0.1225
2026-04-27,0.133
2026-04-28,0.1118
2026-04-29,0.1177
2026-04-30,0.1139
2026-05-01,0.1022
2026-05-04,0.1206
2026-05-05,0.1127
2026-05-06,0.1015
2026-05-07,0.0961
2026-05-08,0.0978
2026-05-11,0.099
2026-05-12,0.0976
2026-05-13,0.0934
2026-05-14,0.1038
2026-05-15,0.1089
2026-05-18,0.1084
2026-05-19,0.112
2026-05-20,0.1168
2026-05-21,0.1337
2026-05-22,0.1469
2026-05-25,0.1304
2026-05-26,0.1315
2026-05-27,0.1417
2026-05-28,0.1511
2026-05-29,0.1613
2026-06-01,0.1484
2026-06-02,0.1751
2026-06-03,0.1767
2026-06-04,0.1719
2026-06-05,0.2001
2026-06-08,0.2014
2026-06-09,0.1955
2026-06-10,0.1869
2026-06-11,0.1946
2026-06-12,0.2086
2026-06-15,0.2036
2026-06-16,0.2204
2026-06-17,0.2082
2026-06-18,0.2199
2026-06-19,0.2157
2026-06-22,0.2196
2026-06-23,0.2252
2026-06-24,0.2167
2026-06-25,0.2095
2026-06-26,0.2132
2026-06-29,0.2188
2026-06-30,0.1983
2026-07-01,0.1982
2026-07-02,0.1949
2026-07-03,0.1886
2026-07-06,0.2001
2026-07-07,0.177
2026-07-08,0.181
2026-07-09,0.1778
2026-07-10,0.1651
2026-07-13,0.1587
2026-07-14,0.1511
2026-07-15,0.1572
2026-07-16,0.1436
2026-07-17,0.1428
2026-07-20,0.1249
2026-07-21,0.1245
2026-07-22,0.1245
